text,label,domain,source,dataset,text_lemma,neutral,disgust,anger,surprise,sadness,fear,joy,vader_neg,vader_neu,vader_pos,vader_compound,urgency,authority,doubt,urgency_presence,authority_presence,doubt_presence,authority_to_doubt_ratio,urg_score,auth_score
union’s search for face masks gets twisted online,misinformation,covid,princeton,jns-covid_misinfo,union search face mask get twisted online,0.5534271597862244,0.18560791015625,0.13209168612957,0.0706492513418197,0.0195819642394781,0.0324407927691936,0.0062012085691094,0.0,1.0,0.0,0.0,0.3,0.0,0.2,1,0,1,0.0,0.3,0.0
social media posts make baseless claim on covid-19 death toll,misinformation,covid,princeton,jns-covid_misinfo,social medium post baseless claim covid-19 death toll,0.0542800985276699,0.0148701444268226,0.7928346991539001,0.0095438547432422,0.1034831255674362,0.0223968531936407,0.0025912693236023,0.302,0.698,0.0,-0.5994,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
walmart hasn’t adopted ‘staggered shopping’ based on age,misinformation,covid,princeton,jns-covid_misinfo,walmart adopt staggered shopping base age,0.8845915198326111,0.0069076591171324,0.0104083083570003,0.0790267959237098,0.0091866757720708,0.0082131382077932,0.0016657542437314,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
fact check: kennedy center did not give dnc $5m after getting $25m in relief from coronavirus stimulus,misinformation,covid,princeton,jns-covid_misinfo,fact check kennedy center dnc $ 5 m get $ 25 m relief coronavirus stimulus,0.1696495860815048,0.0077179111540317,0.0220537446439266,0.1315990984439849,0.6607372164726257,0.0030597152654081,0.0051827388815581,0.0,0.838,0.162,0.4767,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
this graphic with a purported quote from a top administration official in the philippines has been doctored,misinformation,covid,princeton,jns-covid_misinfo,graphic purported quote administration official philippine doctor,0.9031645059585572,0.0360560491681098,0.0181788578629493,0.0306429751217365,0.0059110014699399,0.0035260654985904,0.0025206936988979,0.0,0.899,0.101,0.2023,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
this photo has circulated in reports since 2017 about rodrigo duterte visiting marawi,misinformation,covid,princeton,jns-covid_misinfo,photo circulate report 2017 rodrigo duterte visit marawi,0.8002297282218933,0.0137642286717891,0.0250721722841262,0.1092057153582573,0.0068890359252691,0.0227785632014274,0.0220605600625276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
a french hospital authority said this video shows french-made medical gowns that were damaged in storage,misinformation,covid,princeton,jns-covid_misinfo,french hospital authority say video show french medical gown damage storage,0.0207302886992692,0.1283187419176101,0.6206336617469788,0.0466173030436039,0.1567442566156387,0.0246114302426576,0.0023442534729838,0.159,0.769,0.071,-0.3818,0.0,0.1,0.3,0,1,1,0.3333322222259259,0.0,0.1
this footage shows people praying in brazil during the covid-19 pandemic,misinformation,covid,princeton,jns-covid_misinfo,footage show people pray brazil covid-19 pandemic,0.7529576420783997,0.0350683145225048,0.0089528514072299,0.0435520745813846,0.0073224548250436,0.0093732569366693,0.1427733302116394,0.0,0.8,0.2,0.3612,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
message suggesting that ‘alkaline foods can kill sars-cov-2 virus’ is fake,misinformation,covid,princeton,jns-covid_misinfo,message suggest alkaline food kill sar cov-2 virus fake,0.838368833065033,0.044203408062458,0.0562236011028289,0.0196526572108268,0.0157146491110324,0.018915319815278,0.0069215120747685,0.464,0.536,0.0,-0.8316,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
south africa leader did not ask foreigners to leave the country due to covid-19,misinformation,covid,princeton,jns-covid_misinfo,south africa leader ask foreigner leave country covid-19,0.536324679851532,0.0154260322451591,0.1147518381476402,0.0246475171297788,0.281021386384964,0.0235897116363048,0.0042388006113469,0.085,0.915,0.0,-0.0516,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
this is a photo of a waste management officer that's been circulating since 2018,misinformation,covid,princeton,jns-covid_misinfo,photo waste management officer circulate 2018,0.8578593730926514,0.0253431871533393,0.0108619639649987,0.0940278843045234,0.0037464089691638,0.0015327950241044,0.0066284351050853,0.177,0.823,0.0,-0.4215,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
world health organization confirmed 'protocol' on covid-19 lockdown is fake,misinformation,covid,princeton,jns-covid_misinfo,world health organization confirm protocol covid-19 lockdown fake,0.2669115662574768,0.034064594656229,0.1768322885036468,0.1227216944098472,0.1308079659938812,0.2651091814041137,0.0035526880528777,0.256,0.744,0.0,-0.4767,0.0,0.9,1.0,0,1,1,0.8999991000009001,0.0,0.9
posts target parents with misleading covid-19 hospital visit rules,misinformation,covid,princeton,jns-covid_misinfo,post target parent mislead covid-19 hospital visit rule,0.2638354301452636,0.0986626967787742,0.5523704290390015,0.0112945633009076,0.0592313967645168,0.0129421325400471,0.0016633381601423,0.252,0.748,0.0,-0.4019,0.0,0.0,0.6,0,0,1,0.0,0.0,0.0
this photo has circulated in reports about bangladeshi migrant workers in malaysia,misinformation,covid,princeton,jns-covid_misinfo,photo circulate report bangladeshi migrant worker malaysia,0.7870066165924072,0.0478668697178363,0.023771621286869,0.0986903831362724,0.0076141781173646,0.0250150952488183,0.0100352186709642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
this photo is from the us medical tv drama grey’s anatomy,misinformation,covid,princeton,jns-covid_misinfo,photo medical tv drama grey anatomy,0.6709654331207275,0.016807947307825,0.0035988145973533,0.0907813310623169,0.1272797882556915,0.0613438412547111,0.0292228255420923,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
false claim: beijing and shanghai are untouched by covid-19,misinformation,covid,princeton,jns-covid_misinfo,false claim beijing shanghai untouched covid-19,0.8736399412155151,0.0075775855220854,0.0389634743332862,0.0461951494216918,0.0219315271824598,0.0056304102763533,0.0060619325377047,0.0,1.0,0.0,0.0,0.2,0.0,0.6,1,0,1,0.0,0.2,0.0
myths about 5g causing the coronavirus pandemic and the impact,misinformation,covid,princeton,jns-covid_misinfo,myth 5 g cause coronavirus pandemic impact,0.1959957927465438,0.0252131633460521,0.0196750313043594,0.0983296856284141,0.0624418742954731,0.5922741293907166,0.0060703484341502,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
nepalis in england on the receiving end of xenophobia amidst covid-19 fears,misinformation,covid,princeton,jns-covid_misinfo,nepalis england receive end xenophobia amidst covid-19 fear,0.001008712220937,0.0004836700682062,0.0053671253845095,0.0005653254920616,0.0022213542833924,0.988343060016632,0.0020107852760702,0.203,0.797,0.0,-0.4215,0.4,0.0,0.6,1,0,1,0.0,0.4,0.0
"hese are test kits made in south korea, not a 'cure' for covid-19",misinformation,covid,princeton,jns-covid_misinfo,hese test kit south korea cure covid-19,0.6434146761894226,0.1253324747085571,0.0349137894809246,0.0217466205358505,0.1262119263410568,0.0432096607983112,0.0051708198152482,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
this photo in fact shows people praying on rooftops in dubai,misinformation,covid,princeton,jns-covid_misinfo,photo fact show people pray rooftop dubai,0.8235986828804016,0.0546035803854465,0.0259130857884883,0.0552753061056137,0.0042464500293135,0.0134981237351894,0.0228648278862237,0.0,0.8,0.2,0.3612,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"no evidence that 5g radiation is harmful to human health, experts say",misinformation,covid,princeton,jns-covid_misinfo,evidence 5 g radiation harmful human health expert,0.0943505838513374,0.1061264425516128,0.1205566748976707,0.0079744188115,0.1706507503986358,0.4947193562984466,0.0056218211539089,0.167,0.833,0.0,-0.296,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
coronavirus pandemic triggers wave of islamic-themed myths on social media,misinformation,covid,princeton,jns-covid_misinfo,coronavirus pandemic trigger wave islamic theme myth social medium,0.6917349100112915,0.0094531327486038,0.0251708161085844,0.1652271449565887,0.0051225130446255,0.0825589895248413,0.0207324735820293,0.0,1.0,0.0,0.0,0.8,0.2,0.4,1,1,1,0.499998750003125,0.8,0.2
this video shows fbi agents seizing masks from alleged price gouger,misinformation,covid,princeton,jns-covid_misinfo,video show fbi agent seize mask alleged price gouger,0.1277648359537124,0.532791018486023,0.2803539037704468,0.0261910874396562,0.0068175196647644,0.022246079519391,0.0038355737924575,0.0,1.0,0.0,0.0,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
"this video shows landmarks across china, but not wuhan",misinformation,covid,princeton,jns-covid_misinfo,video show landmark china wuhan,0.5729218125343323,0.0096249505877494,0.0053131724707782,0.3471163213253021,0.0555679723620414,0.0041395472362637,0.0053162239491939,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
health experts say there is no evidence that eating alkaline foods can prevent or cure covid-19,misinformation,covid,princeton,jns-covid_misinfo,health expert evidence eat alkaline food prevent cure covid-19,0.8304857611656189,0.0340734720230102,0.0139953279867768,0.0118147544562816,0.0835720747709274,0.0203053466975688,0.0057532070204615,0.127,0.809,0.064,-0.2732,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"this video shows a brazil carnival in 2018, not a party in italy",misinformation,covid,princeton,jns-covid_misinfo,video show brazil carnival 2018 party italy,0.6808136701583862,0.0894451290369033,0.0248255282640457,0.0955697372555732,0.0267501212656497,0.0071163475513458,0.0754795670509338,0.158,0.842,0.0,-0.3089,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
this video shows computer-generated imagery superimposed on a cathedral in nicaragua,misinformation,covid,princeton,jns-covid_misinfo,video show computer generate imagery superimpose cathedral nicaragua,0.2580550611019134,0.6344203352928162,0.0371507741510868,0.044318288564682,0.0061091571114957,0.0158236101269722,0.0041228276677429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
this video surfaced online at least a year before the novel coronavirus outbreak,misinformation,covid,princeton,jns-covid_misinfo,video surface online year novel coronavirus outbreak,0.8054705858230591,0.0116609632968902,0.0106198890134692,0.1414897292852401,0.0043148654513061,0.0201774463057518,0.0062665618024766,0.0,0.839,0.161,0.3182,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
stop the spread of fake news,misinformation,covid,princeton,jns-covid_misinfo,stop spread fake news,0.2511129379272461,0.0297038313001394,0.493572324514389,0.009488227777183,0.021595574915409,0.1915572136640548,0.0029698917642235,0.57,0.43,0.0,-0.6486,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
trump's idea to treat covid-19 with disinfectant could cause deaths,misinformation,covid,princeton,jns-covid_misinfo,trump idea treat covid-19 disinfectant cause death,0.1900075078010559,0.3038161098957062,0.0563061796128749,0.0164594538509845,0.2032632827758789,0.2268182933330536,0.0033291734289377,0.0,0.769,0.231,0.4019,0.2,0.0,0.6,1,0,1,0.0,0.2,0.0
misleading claim circulates online about wuhan's coronavirus death toll after lockdown eased,misinformation,covid,princeton,jns-covid_misinfo,mislead claim circulate online wuhan coronavirus death toll lockdown ease,0.7128396034240723,0.0087478552013635,0.0291072353720664,0.0507626011967659,0.0169364307075738,0.1761354506015777,0.0054708132520318,0.371,0.506,0.124,-0.6597,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
this video has been taken from a us television show that first aired in 1991,misinformation,covid,princeton,jns-covid_misinfo,video take television air 1991,0.868064820766449,0.002497797133401,0.005994152277708,0.0782889127731323,0.0064982315525412,0.0024115669075399,0.0362444408237934,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
myth circulates online that covid-19 symptoms progress in three distinct stages,misinformation,covid,princeton,jns-covid_misinfo,myth circulate online covid-19 symptom progress distinct stage,0.8128504157066345,0.0146560948342084,0.0128376139327883,0.1274387538433075,0.0096130492165684,0.0123253781348466,0.0102786254137754,0.0,0.781,0.219,0.4215,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
facebook to remove fake posts on coronavirus cures,misinformation,covid,princeton,jns-covid_misinfo,facebook remove fake post coronavirus cure,0.7952479720115662,0.0060246339999139,0.0597837455570697,0.0753175765275955,0.0379086397588253,0.0169238876551389,0.008793631568551,0.307,0.693,0.0,-0.4767,0.8,0.0,0.3,1,0,1,0.0,0.8,0.0
coronavirus tests singapore's laws against misinformation,misinformation,covid,princeton,jns-covid_misinfo,coronavirus tests singapore law misinformation,0.8195244669914246,0.0105264745652675,0.0216289516538381,0.0110891377553343,0.0104662533849477,0.1241661757230758,0.0025985518004745,0.315,0.685,0.0,-0.3182,0.4,0.2,0.6,1,1,1,0.3333327777787037,0.4,0.2
pacific governments accused of using coronavirus crisis as cover for media crackdown,misinformation,covid,princeton,jns-covid_misinfo,pacific government accuse coronavirus crisis cover medium crackdown,0.0219330359250307,0.0633722618222236,0.8897541165351868,0.0018714076140895,0.0078279394656419,0.0145048266276717,0.0007363366312347,0.387,0.613,0.0,-0.743,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
"false. fake news. at this time, new cases are only decreasing in 16 states (18 if you include puerto rico and guam).",misinformation,covid,princeton,jns-covid_misinfo,false fake news time new case decrease 16 state 18 include puerto rico guam,0.8929997086524963,0.0116502046585083,0.0168905425816774,0.0455656796693801,0.0220862403512001,0.0089065311476588,0.001901191775687,0.129,0.871,0.0,-0.4767,0.4,0.2,0.8,1,1,1,0.2499996875003906,0.4,0.2
"taipei times:  taiwan, us, japan hold virtual ‘fake news’ forum addressing how fake news about the coronavirus is spread online & strengthening the ability of media organizations in the indo-pacific region to spot fake news.  台灣",misinformation,covid,princeton,jns-covid_misinfo,taipei times taiwan japan hold virtual fake news forum address fake news coronavirus spread online strengthen ability medium organization indo pacific region spot fake news 台灣,0.4795593321323395,0.002782255411148,0.0646765083074569,0.1999676972627639,0.0427477099001407,0.1629220694303512,0.0473444163799285,0.142,0.732,0.126,-0.1779,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"the nation has had to react to a spate of paranoia on local social media, wrongly linking covid-19 and 5g wireless technologies.",misinformation,covid,princeton,jns-covid_misinfo,nation react spate paranoia local social medium wrongly link covid-19 5 g wireless technology,0.0205373056232929,0.0013114878674969,0.0381929092109203,0.0103828003630042,0.0040295822545886,0.9231796860694884,0.0023662613239139,0.087,0.913,0.0,-0.25,0.2,0.0,0.8,1,0,1,0.0,0.2,0.0
"chopped fake photos. bats are a delicacy in south-east asian countries and pacific islands, not china. and you cannot contract virus by consuming cooked meats.",misinformation,covid,princeton,jns-covid_misinfo,chop fake photo bat delicacy south east asian country pacific island china contract virus consume cook meat,0.7766824960708618,0.0772541910409927,0.0145787065848708,0.0063971406780183,0.0090168472379446,0.0064589204266667,0.1096117049455642,0.114,0.886,0.0,-0.4767,0.8,0.0,0.6,1,0,1,0.0,0.8,0.0
scientists have not yet confirmed that the time-traveling coronavirus was responsible for the disappearance of female pilot amelia earhart over the pacific ocean!,misinformation,covid,princeton,jns-covid_misinfo,scientist confirm time travel coronavirus responsible disappearance female pilot amelia earhart pacific ocean,0.5108729004859924,0.0386846773326396,0.0508925430476665,0.164963811635971,0.0750505328178405,0.1532027274370193,0.0063328235410153,0.0,0.895,0.105,0.3802,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
"as the coronavirus crisis grips the entire world and people seek reliable information, misinformation and fake news is being widely shared online.",misinformation,covid,princeton,jns-covid_misinfo,coronavirus crisis grip entire world people seek reliable information misinformation fake news widely share online,0.094559833407402,0.0089556388556957,0.0927070900797844,0.0156911201775074,0.0090038096532225,0.7755880355834961,0.0034945455845445,0.318,0.602,0.08,-0.7964,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
china is pressuring taiwan with provocative airforce maneuvers near the island and spreading fake news to sow discord during the coronavirus outbreak.,misinformation,covid,princeton,jns-covid_misinfo,china pressure taiwan provocative airforce maneuver near island spread fake news sow discord coronavirus outbreak,0.0531516894698143,0.0345071032643318,0.870682954788208,0.0027703051455318,0.014537401497364,0.0228382870554924,0.0015121811302378,0.301,0.699,0.0,-0.802,0.2,0.0,0.4,1,0,1,0.0,0.2,0.0
